model,fae_method,metric,level_idx,level_frac,batch_idx,n,mean_score,raw_scores,runtime_seconds,timestamp
squeezenet,saliency,random_logit,4,0.4,2,8,0.5533377011722364,0.54715;0.463054;0.662078;0.655922;0.458116;0.401779;0.56715;0.671453,0.86,2026-08-27T04:54:22
squeezenet,saliency,random_logit,4,0.4,3,8,0.6564567233161888,0.774555;0.653892;0.484697;0.591505;0.722831;0.568043;0.633962;0.822167,0.89,2026-08-27T04:54:23
squeezenet,saliency,random_logit,4,0.4,4,8,0.6799423052251954,0.549792;0.685548;0.667896;0.746323;0.702928;0.746067;0.832135;0.50885,0.86,2026-08-27T04:54:24
squeezenet,saliency,random_logit,4,0.4,5,8,0.7174689866045485,0.810856;0.679526;0.734199;0.747009;0.719624;0.772501;0.798896;0.477142,0.9,2026-08-27T04:54:25
squeezenet,saliency,random_logit,4,0.4,6,8,0.765579942275075,0.830701;0.630918;0.810614;0.784894;0.731903;0.754143;0.775197;0.806268,0.87,2026-08-27T04:54:25
squeezenet,saliency,random_logit,4,0.4,7,8,0.5619282515156603,0.516418;0.601794;0.542619;0.581424;0.565875;0.575357;0.561811;0.550128,0.86,2026-08-27T04:54:26
squeezenet,saliency,random_logit,5,0.5,0,8,0.704997888349167,0.724752;0.770738;0.589095;0.741208;0.790914;0.606426;0.736268;0.680582,0.73,2026-08-27T04:54:27
squeezenet,saliency,random_logit,5,0.5,1,8,0.6467949642990103,0.556669;0.637742;0.4883;0.607372;0.569829;0.752756;0.829048;0.732643,0.7,2026-08-27T04:54:28
squeezenet,saliency,random_logit,5,0.5,2,8,0.5555775797870333,0.51996;0.507047;0.650024;0.638307;0.425941;0.398555;0.565941;0.738846,0.66,2026-08-27T04:54:28
squeezenet,saliency,random_logit,5,0.5,3,8,0.6498561529063784,0.774414;0.598814;0.450768;0.606658;0.717293;0.631164;0.62419;0.79555,0.71,2026-08-27T04:54:29
squeezenet,saliency,random_logit,5,0.5,4,8,0.6651188056668547,0.463448;0.702805;0.673918;0.7175;0.666869;0.719836;0.837183;0.539392,0.69,2026-08-27T04:54:30
squeezenet,saliency,random_logit,5,0.5,5,8,0.7269245466654135,0.810974;0.709626;0.793824;0.682121;0.721501;0.788313;0.799121;0.509917,0.68,2026-08-27T04:54:31
squeezenet,saliency,random_logit,5,0.5,6,8,0.7797311517013856,0.811702;0.681007;0.819788;0.804933;0.739824;0.769579;0.758327;0.85269,1.03,2026-08-27T04:54:32
squeezenet,saliency,random_logit,5,0.5,7,8,0.591855299226828,0.521053;0.608883;0.617628;0.637926;0.648056;0.494837;0.644792;0.561665,1.05,2026-08-27T04:54:33
squeezenet,saliency,random_logit,6,0.6,0,8,0.7273989438016182,0.73811;0.735915;0.667098;0.754561;0.739128;0.726863;0.752583;0.704934,0.93,2026-08-27T04:54:34
squeezenet,saliency,random_logit,6,0.6,1,8,0.6386558831435777,0.503272;0.489066;0.50355;0.618205;0.526571;0.828966;0.847944;0.791674,1.0,2026-08-27T04:54:35
squeezenet,saliency,random_logit,6,0.6,2,8,0.5829490401865374,0.538562;0.5648;0.672541;0.657365;0.450416;0.446275;0.574259;0.759374,0.68,2026-08-27T04:54:35
squeezenet,saliency,random_logit,6,0.6,3,8,0.6759937185199958,0.740315;0.715641;0.470856;0.59728;0.700861;0.687258;0.648913;0.846825,0.65,2026-08-27T04:54:36
squeezenet,saliency,random_logit,6,0.6,4,8,0.6774105129047483,0.554887;0.628384;0.606097;0.746522;0.698208;0.764318;0.841679;0.579188,0.64,2026-08-27T04:54:37
squeezenet,saliency,random_logit,6,0.6,5,8,0.7373039974264401,0.805597;0.696636;0.830468;0.774979;0.748217;0.796385;0.791941;0.454208,0.67,2026-08-27T04:54:37
squeezenet,saliency,random_logit,6,0.6,6,8,0.7931499051628502,0.84598;0.673391;0.835086;0.797983;0.74962;0.826171;0.7798;0.837168,0.64,2026-08-27T04:54:38
squeezenet,saliency,random_logit,6,0.6,7,8,0.6150954754701712,0.544953;0.661994;0.606472;0.684963;0.582136;0.607358;0.609082;0.623806,0.66,2026-08-27T04:54:38
squeezenet,saliency,random_logit,7,0.7,0,8,0.7603077679366497,0.806333;0.800702;0.667688;0.763626;0.806962;0.799226;0.739753;0.698172,0.59,2026-08-27T04:54:39
squeezenet,saliency,random_logit,7,0.7,1,8,0.6751907758434805,0.551939;0.720901;0.483847;0.594349;0.630998;0.826926;0.834359;0.758205,0.59,2026-08-27T04:54:40
squeezenet,saliency,random_logit,7,0.7,2,8,0.6182110148166072,0.552551;0.636125;0.637722;0.705307;0.54848;0.508652;0.585944;0.770906,0.64,2026-08-27T04:54:40
squeezenet,saliency,random_logit,7,0.7,3,8,0.6723225426238042,0.723433;0.767946;0.463098;0.595963;0.684645;0.621723;0.693067;0.828706,0.59,2026-08-27T04:54:41
squeezenet,saliency,random_logit,7,0.7,4,8,0.6767982483650573,0.502532;0.622516;0.61495;0.730767;0.711426;0.7622;0.85896;0.611034,0.6,2026-08-27T04:54:42
squeezenet,saliency,random_logit,7,0.7,5,8,0.767928325072167,0.832953;0.781716;0.777774;0.821782;0.748327;0.835632;0.792665;0.552577,0.58,2026-08-27T04:54:42
squeezenet,saliency,random_logit,7,0.7,6,8,0.795950456953616,0.841202;0.684298;0.882737;0.786298;0.74416;0.763585;0.812249;0.853075,0.61,2026-08-27T04:54:43
squeezenet,saliency,random_logit,7,0.7,7,8,0.6556921499975591,0.5696;0.701732;0.577743;0.728326;0.731539;0.639087;0.620846;0.676664,0.59,2026-08-27T04:54:43
squeezenet,saliency,random_logit,8,0.8,0,8,0.7835806694597731,0.788626;0.822133;0.724769;0.790741;0.826188;0.790917;0.81663;0.708641,0.48,2026-08-27T04:54:44
squeezenet,saliency,random_logit,8,0.8,1,8,0.6930835208345192,0.578065;0.661146;0.563252;0.663396;0.62335;0.816249;0.849812;0.789398,0.48,2026-08-27T04:54:44
squeezenet,saliency,random_logit,8,0.8,2,8,0.6687338499999025,0.636763;0.72306;0.718819;0.739313;0.565047;0.557995;0.678547;0.730327,0.55,2026-08-27T04:54:45
squeezenet,saliency,random_logit,8,0.8,3,8,0.7114119854998914,0.765226;0.762432;0.635863;0.608787;0.741439;0.673242;0.629669;0.874637,0.67,2026-08-27T04:54:46
