model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
squeezenet,ISIC_0015161,0.21420521466528708,0.08624995888586663,0.23436203052946183,0.23436203052946183,0.23436203052946183,gradcam,gradcam
squeezenet,ISIC_0015163,0.15120481787024292,0.08372732798750764,0.30746594476599143,0.045933344374761535,0.045933344374761535,gradcam,gradcam
squeezenet,ISIC_0015167,-0.11595988554671158,0.02586908898253079,0.2509407254126251,0.2509407254126251,0.2509407254126251,gradcam,gradcam
squeezenet,ISIC_0015171,0.07642074585912259,0.03898786195592281,0.2799682524635519,0.04681563911390131,0.04681563911390131,gradcam,gradcam
squeezenet,ISIC_0015173,0.03434385417350695,-0.04006156170536125,0.17667901681939796,-0.12231828596280073,-0.12231828596280073,gradcam,gradcam
squeezenet,ISIC_0015174,-0.034298757906683096,0.014872480991783314,0.34218917503113044,0.34218917503113044,0.34218917503113044,gradcam,gradcam
squeezenet,ISIC_0015175,-0.04296439674571725,-0.08012395866111235,0.3657494787718984,0.3657494787718984,0.3657494787718984,gradcam,gradcam
squeezenet,ISIC_0015176,0.034354690664658225,0.10937779714902855,0.4672670835704068,0.25590998380791335,0.25590998380791335,gradcam,gradcam
squeezenet,ISIC_0015179,0.07811573407184388,-0.04092710380594968,0.35149349858850343,0.35149349858850343,0.35149349858850343,gradcam,gradcam
squeezenet,ISIC_0015180,-0.09041786056423973,0.004171118681200736,0.15744540810079988,-0.07769043598873684,-0.07769043598873684,gradcam,gradcam
squeezenet,ISIC_0015184,-0.014374224303837533,0.027888329179977224,0.5755094962342031,0.1585167604770292,0.1585167604770292,gradcam,gradcam
squeezenet,ISIC_0015185,0.15873749061589182,0.09591909277834057,0.2639673191787225,0.22472709563752244,0.22472709563752244,gradcam,gradcam
squeezenet,ISIC_0015193,0.029556724800059282,0.019769221501987008,0.10850098647837052,-0.12392098981354793,-0.12392098981354793,gradcam,gradcam
squeezenet,ISIC_0015201,-0.19914406838873772,-0.1254086109719031,0.2265799835188035,0.2265799835188035,0.2265799835188035,gradcam,gradcam
squeezenet,ISIC_0015202,-0.031725815380096924,-7.423048018188685e-05,0.33639569873468333,0.33639569873468333,0.33639569873468333,gradcam,gradcam
squeezenet,ISIC_0015203,-0.03928441144190923,0.13130072955448738,0.47447787653701895,0.05143347060813191,0.05143347060813191,gradcam,gradcam
squeezenet,ISIC_0015206,-0.16202172273558538,-0.1651257243676734,0.07268661170843135,0.07268661170843135,0.07268661170843135,gradcam,gradcam
squeezenet,ISIC_0015207,-0.11838263176144194,-0.058383182059273224,0.23860105785454502,0.2339979037715185,0.2339979037715185,gradcam,gradcam
squeezenet,ISIC_0015208,-0.07775914828508099,-0.06313939870436959,0.2320799826570657,0.03199738961447369,0.03199738961447369,gradcam,gradcam
squeezenet,ISIC_0015212,0.039585870564400105,0.027994372897140445,0.2913207827463489,0.2913207827463489,0.2913207827463489,gradcam,gradcam
squeezenet,ISIC_0015215,0.048335166962298386,0.13240377308041773,0.47813159208373746,0.47813159208373746,0.47813159208373746,gradcam,gradcam
squeezenet,ISIC_0015216,-0.15296913551042454,-0.007418411335018547,0.1635977845065131,0.036395130670051165,0.036395130670051165,gradcam,gradcam
squeezenet,ISIC_0015217,-0.012167399415319493,0.003611501076243267,0.42207053988369436,0.3730636238555185,0.3730636238555185,gradcam,gradcam
squeezenet,ISIC_0015218,-0.08564522504437024,-0.04140357448716995,0.2001360265944911,0.2001360265944911,0.2001360265944911,gradcam,gradcam
squeezenet,ISIC_0015223,-0.016928188778638584,-0.11811202987881418,0.010542030649006273,-0.15851273475448027,-0.15851273475448027,gradcam,gradcam
squeezenet,ISIC_0015224,0.03387414515187959,-0.050646434958960186,0.10142250566547968,0.06835604515379061,0.06835604515379061,gradcam,gradcam
squeezenet,ISIC_0015226,-0.06091973674880705,-0.1947116062692397,0.17258897591827788,0.11564882781311388,0.11564882781311388,gradcam,gradcam
squeezenet,ISIC_0015229,-0.0014176271196554766,-0.012541789222726352,0.12504134355725863,0.12504134355725863,0.12504134355725863,gradcam,gradcam
squeezenet,ISIC_0015232,0.14127504262719645,0.0624797899135217,0.263687176412046,0.263687176412046,0.263687176412046,gradcam,gradcam
squeezenet,ISIC_0015237,0.0064492679484203785,-0.12093051993587992,0.25522021366193426,0.21298463186248062,0.21298463186248062,gradcam,gradcam
squeezenet,ISIC_0015241,-0.044881733681006626,-0.030273500045756734,0.25745629457192315,0.25745629457192315,0.25745629457192315,gradcam,gradcam
squeezenet,ISIC_0015244,0.020273613030616415,-0.007887016936371132,0.25445428936288883,0.25445428936288883,0.25445428936288883,gradcam,gradcam
squeezenet,ISIC_0015245,-0.050298935474012874,0.02446143405514883,0.1840408722776751,-0.011800815383929122,-0.011800815383929122,gradcam,gradcam
squeezenet,ISIC_0015250,-0.011812004811431251,0.08701250785559399,0.6108373026487269,0.06863733814865804,0.06863733814865804,gradcam,gradcam
