model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0014966,-0.06271156965327628,0.038691633875557734,0.34044860030559193,0.34044860030559193,-0.20889742169318434,occlusion,gradcam
resnet18,ISIC_0014968,-0.13422725615683748,-0.0267500100964961,0.2601954347349594,0.2601954347349594,-0.17629961980967712,occlusion,gradcam
resnet18,ISIC_0014969,-0.16797879300079802,-0.002263080879845384,0.20978011339557728,0.20978011339557728,0.1480343041793367,occlusion,gradcam
resnet18,ISIC_0014973,0.11074940243363844,-0.014010562219762894,0.15979818333597465,0.15361822865383332,0.15979818333597465,occlusion,gradcam
resnet18,ISIC_0014974,-0.21082791249364646,0.030814440728267414,0.47279313325252315,0.47279313325252315,0.3173748879986503,occlusion,gradcam
resnet18,ISIC_0014977,0.08703843253009937,-0.24932890036047792,0.36826687583653517,0.015611676211748764,0.16962959558120824,occlusion,gradcam
resnet18,ISIC_0014982,-0.10759957904738195,0.04452334559574199,0.3284210011695356,0.28935014041497925,0.12436116113660207,occlusion,gradcam
resnet18,ISIC_0014992,-0.08927308672635992,-0.03991983371382167,0.3438663085820191,0.3438663085820191,0.21871260497409287,occlusion,gradcam
resnet18,ISIC_0014994,-0.2985368087789086,-0.06320608350878407,0.23804868785708452,0.11374601474703651,0.23804868785708452,occlusion,gradcam
resnet18,ISIC_0014998,-0.06283273869909296,0.019840053572757223,0.33013240756470774,0.33013240756470774,0.09608990558020282,occlusion,gradcam
resnet18,ISIC_0015002,-0.335259121493598,-0.14839225238554077,0.2766409311402332,0.2766409311402332,0.0008802112417632957,occlusion,gradcam
resnet18,ISIC_0015003,0.14683482419782853,0.1524807488602757,0.2803098128399607,0.16574528849218423,0.2803098128399607,occlusion,gradcam
resnet18,ISIC_0015004,0.02791640190372597,0.12249138797710155,0.3165078339423361,0.3165078339423361,0.1200781591240254,occlusion,gradcam
resnet18,ISIC_0015007,-0.051863857926329526,-0.031058808560251196,0.148092969501759,0.148092969501759,-0.13095351837051622,occlusion,gradcam
resnet18,ISIC_0015008,0.03606981584980175,0.04268457499599262,0.25272050798140466,0.25272050798140466,-0.13462525606962986,occlusion,gradcam
resnet18,ISIC_0015009,0.14534527233728564,-0.03248598658327242,0.27582206931505127,0.07671039162812347,-0.018465239513171392,occlusion,gradcam
resnet18,ISIC_0015011,-0.07205680755640827,-0.04077517085872597,0.3150088422136391,0.3150088422136391,-0.16239765173917098,occlusion,gradcam
resnet18,ISIC_0015013,-0.2023526337105601,-0.10259997275370272,0.19859300490710297,0.09785018277511272,0.015397579790876794,occlusion,gradcam
resnet18,ISIC_0015015,-0.33264303841334414,-0.1159283437316264,0.15493815920705187,-0.023391482168661437,-0.03165634555337734,occlusion,gradcam
resnet18,ISIC_0015016,-0.369123439992875,-0.1678698434435881,0.00992997509408621,0.00992997509408621,-0.28553103092348425,occlusion,gradcam
resnet18,ISIC_0015018,0.00028040516973520154,-0.03483627765003353,0.1443789526741765,0.05373719375165888,-0.22809357267021577,occlusion,gradcam
resnet18,ISIC_0015019,-0.029691583592923263,-0.12474898870979799,0.24659876948389764,0.24659876948389764,0.1991384379527723,occlusion,gradcam
resnet18,ISIC_0015020,0.056421821290449335,0.10232279661795472,0.2950358869614155,0.2936098331064233,0.09543643392110325,occlusion,gradcam
resnet18,ISIC_0015021,-0.38139093164909016,-0.056004503836841454,0.23773030952593224,0.23773030952593224,-0.09379768419861813,occlusion,gradcam
resnet18,ISIC_0015023,-0.06063942486886041,-0.004428017474314931,0.12574966843151253,-0.031982613037530014,0.12300410010651887,occlusion,gradcam
resnet18,ISIC_0015026,0.15255721752929813,0.009925998442615065,0.2051358102439579,0.2051358102439579,0.12803431284314068,occlusion,gradcam
resnet18,ISIC_0015030,-0.0420346911794272,-0.00941693603265247,0.19633912743197723,0.09850347547708946,0.19633912743197723,occlusion,gradcam
resnet18,ISIC_0015031,-0.12920979723306392,0.09622464088101193,0.5510348137593953,0.5510348137593953,-0.08644724500694645,occlusion,gradcam
resnet18,ISIC_0015034,0.08600540077459529,-0.05330874928552843,0.16893854994495452,-0.07535228001424678,0.16893854994495452,occlusion,gradcam
resnet18,ISIC_0015035,-0.2499302818362222,-0.1983804975463773,0.03960949680576412,-0.4949336868026362,0.03960949680576412,occlusion,gradcam
resnet18,ISIC_0015037,0.24751109222877002,0.13457670136601402,0.266486969484964,0.2485131447236824,0.07950384157110381,occlusion,gradcam
resnet18,ISIC_0015040,0.09520490543474407,0.05254559012516645,0.287812793602993,0.07956780978597379,0.287812793602993,occlusion,gradcam
resnet18,ISIC_0015041,0.007938955478562144,-0.18716421552120308,0.13366409805860688,0.13366409805860688,0.11108804656889933,occlusion,gradcam
resnet18,ISIC_0015046,-0.3991683271691649,-0.10182889599751652,0.06146482137207548,0.06146482137207548,-0.048809343134619786,occlusion,gradcam
resnet18,ISIC_0015050,0.14445765051597906,0.11348674549059397,0.3974742184906959,-0.0698710205151591,0.011244928591066421,occlusion,gradcam
resnet18,ISIC_0015051,-0.07432622274766525,0.0031012496294496672,0.24357141239595886,0.0049627383741834685,0.24357141239595886,occlusion,gradcam
resnet18,ISIC_0015056,0.006816903996011869,0.03585403109015705,0.23570561155913833,-0.030471634514698205,0.23570561155913833,occlusion,gradcam
resnet18,ISIC_0015057,0.01451033302494696,-0.07248322926814722,0.15032933652733552,0.05582434039460956,-0.2733457460694629,occlusion,gradcam
resnet18,ISIC_0015060,0.03700117591093805,0.8406241395963912,5.4726590725813145,0.12368386757867242,0.0563994714869527,occlusion,gradcam
resnet18,ISIC_0015064,0.10942045002944675,0.06324237177698681,0.32340521228435687,0.18892025886332348,0.11667755395096496,occlusion,gradcam
